,_id,email,situacao-habitacional,distrito,concelho,freguesia,area-util,tipo-casa,tipologia,ano-nascimento,nacionalidade,rendimento-anual,num-pessoas-nao-dependentes,num-pessoas-dependentes,situacao-profissional,educacao,satisfacao,testemunho,comentarios,percentagem-renda-paga,valor-mensal-renda,ano-inicio-arrendamento,rendimento-arrendamento,estrategia-arrendamento,insatisfacao-motivos,insertedAt,valor-compra,ano-compra,estado-conservacao,estrategia-compra,rendimento-liquido-anual-individual-na-compra,outra-insatisfacao,rendimento-liquido-anual-conjunto-na-compra,outra-estrategia-arrendamento,ano-heranca-aquisicao,rendimento-liquido-anual-individual-na-aquisicao,rendimento-heranca-conjunto,estado-conservacao-heranca,hashingV2,salt,outra-estrategia-compra
393,667c6114c69a62e236c21063,caecb24f635966311d8b62376a5ad12b7aa20b9c8918dab28e5bb6a57580347a,['arrendo'],lisboa,lisboa,são domingos de benfica,41-60,['apartamento'],['T2'],1992,brasil,20001-35000,2,0,['empregado-tempo-inteiro'],mestrado,['satisfeito'],,NR,50,380.0,2022.0,20001-35000,['sem-ajuda'],"['pago-demasiado', 'outro']",2024-06-26 18:42:28.410,,,,,,Demasiado poder ao senhorio,,,,,,,True,4371bd5573ff6c6f911aee69c6d918a2,
394,668430680f3bc2c597af3341,a1df67abdd0d4ef7fcb8e39f1bd39ac17566e51b3b94af67db84025b3bdf6319,['outrem'],porto,maia,vila nova da telha,101-200,['moradia'],['T3'],1998,portugal,12001-20000,2,0,['empregado-tempo-inteiro'],mestrado,['indiferente'],NR,NR,,,,,,['outro'],2024-07-02 16:52:56.979,,,,,,NR,,,,,,,True,b1b96b240a5c39e3cab5d2f51cd11544,
395,668554567d54280faeee6ce0,ca438c5d277cc8cdc286a379207229a0cd52770b0b5223b65ee7e1edba1b0eb1,['comprei'],porto,maia,moreira,81-100,['apartamento'],['T2'],1994,brasil,35001-50000,1,0,['desempregada'],mestrado,['satisfeito'],NR,NR,,,,,,"['pago-demasiado', 'financeiramente-dependente']",2024-07-03 13:38:30.313,265000.0,2024.0,raiz,"['emprestimo', 'sem-ajuda', 'conjunto']",35001-50000,,35001-50000,,,,,,True,6f0c45982183532c23c1e19329d62504,
396,668d9b38d0674f44360880e6,f16e5dc0030947f9dbaa8617ecbb36ef174f09a75c91e29f3547f3c08e696037,['comprei'],porto,gondomar,rio tinto,101-200,['apartamento'],['T2'],1996,portugal,20001-35000,1,1,['empregado-tempo-inteiro'],mestrado,['satisfeito'],NR,NR,,,,,,"['pago-demasiado', 'falta-espaco']",2024-07-09 20:19:04.475,185000.0,2022.0,medio,['emprestimo'],20001-35000,,,,,,,,True,10921c0f7f4c675829ab5c45f2ca4bc6,
397,668e908542b0056454bc1155,7b03cb90fdd5e59232a67621751800e83c42f84951004ce6667dacd01ce1f2f9,['arrendo'],lisboa,sintra,união das freguesias de massamá e monte abraão,61-80,['apartamento'],['T1'],1994,portugal,20001-35000,0,0,['empregado-tempo-inteiro'],licenciatura,['muito-satisfeito'],NR,NR,100,750.0,2023.0,35001-50000,['sem-ajuda'],,2024-07-10 13:45:41.188,,,,,,,,,,,,,True,d874f0315e1796002eaf0a8ff99f10f9,
398,668ee4586dae0c819b579a0a,2eb2bc7df4f93577744403883906eecdaeb4d6b6f4b92fd43e53f342f456682a,['arrendo'],lisboa,odivelas,odivelas,61-80,['apartamento'],['T2'],1970,brasil,20001-35000,0,2,['empregado-tempo-inteiro'],licenciatura,['indiferente'],NR,NR,100,600.0,2023.0,20001-35000,['sem-ajuda'],['pago-demasiado'],2024-07-10 19:43:20.866,,,,,,,,,,,,,True,90d66b44b45da1602d4397f365eb9fea,
399,669016db0e83e08b0dbd151e,e40fcc77362887bcd5862c8e3df308c576d81217c98620243e6bdf6a0df0c895,['arrendo'],porto,porto,paranhos,81-100,['apartamento'],['T2'],1999,portugal,35001-50000,1,0,['empregado-tempo-inteiro'],mestrado,['satisfeito'],NR,NR,100,850.0,2022.0,20001-35000,['sem-ajuda'],['pago-demasiado'],2024-07-11 17:31:07.091,,,,,,,,,,,,,True,d6ccd53f29449129c297b105085243d4,
400,66903a5b46fae772c8c8aa71,cc05e6883d0af2db58360e10228ae79596ef569eccde8ac9f38fa7cb2ab27208,['comprei'],lisboa,cascais,alcabideche,81-100,['moradia'],['T4+'],1984,portugal,35001-50000,2,2,['empregado-tempo-inteiro'],mestrado,['muito-satisfeito'],NR,NR,,,,,,,2024-07-11 20:02:35.897,402500.0,2021.0,mau,['emprestimo'],35001-50000,,,,,,,,True,50b7e6b5af428b5d77e3b3c8f41231e4,
401,6691064b32659eb00a0d6c7f,e469377f10306f1704e446910cbbca29fef2cdd7c3a8eedfa884b17e29733d24,['outrem'],lisboa,cascais,são domingos de rana,101-200,['moradia'],['T4+'],1992,portugal,20001-35000,0,0,['independente'],mestrado,['indiferente'],NR,NR,,,,,,['quero-independecia'],2024-07-12 10:32:43.649,,,,,,,,,,,,,True,e98dc88c4aa29f8e9333c92583463737,
402,669106c032659eb00a0d6c81,0148785349310a671b641b84659a425782ca86ba5e80e2dbfab36039f48a0d33,['arrendo'],porto,porto,"união das freguesias de aldoar, foz do douro e nevogilde",101-200,['moradia'],['T3'],1988,letonia,35001-50000,2,0,['desempregada'],licenciatura,['insatisfeito'],"The house is so expensive to what it has to offer, the total price is 1450 and in winter all my clothes and things get totally covered in mold there is no heating provided so it's impossible to feel good in the house. I'm already planning to move out before this winter comes. ",Would be nice to publish this wider (I'm not sure if you have social media visibility) I found this only because I have subscribed to your newsletter as a data practitioner.,30,484.0,2024.0,35001-50000,"['sem-ajuda', 'sub-arrendar-parte-habitacao']","['pago-demasiado', 'habitacao-mau-estado']",2024-07-12 10:34:40.049,,,,,,,,,,,,,True,5fb712bbdfdee1237d9dcaf95db43f1f,
403,669137afb43340ad556d30ef,b2c7383b5213445ef52d4d6309eba537c1cacf18b3147c0e6dfefd636650c043,['comprei'],porto,porto,"união das freguesias de cedofeita, santo ildefonso, sé, miragaia, são nicolau e vitória",101-200,['apartamento'],['T3'],1995,argentina,20001-35000,1,0,['independente'],licenciatura,['muito-satisfeito'],NR,NR,,,,,,,2024-07-12 14:03:27.436,273000.0,2023.0,medio,"['apoio-familiar', 'emprestimo', 'conjunto']",20001-35000,,35001-50000,,,,,,True,5d6d3c371fd6c63f50c295d03e1060df,
404,669522eccc947574bb333559,3537faf2907fcd3654c55825edbca9bc36b6f18ee0a931be31904f99d8545f55,['outrem'],aveiro,santa maria da feira,"união das freguesias de lobão, gião, louredo e guisande",101-200,['moradia'],['T4+'],1986,portugal,12001-20000,2,0,['contrato-temporario'],mestrado,['insatisfeito'],"Já vivi em 7 países, mais de 30 casas diferentes. Nos últimos anos voltei a casa dos meus pais visto ter regressado à universidade (tentiva de mudança de área profissional, engenharia mecânica -> ciência de dados). visto que estou em aveiro a trabalhar como investigador (contrato precario, com termo certo), continuo na casa dos meus pais até terminar o contrato de bolsa e conseguir emprego estável. 
como vivi em vários países, nunca comprei casa pelas mudanças constantes e imprevisivibilidade.",NR,,,,,,['quero-independecia'],2024-07-15 13:23:56.889,,,,,,,,,,,,,True,e0a025ae00613d55cc7cdce046dbbb58,
405,6697bdb2e4d113038308ceac,61c9802b65befdba8fb2295b00abe30e61b52e5b185600de9e08dd184edbc19d,['arrendo'],lisboa,lisboa,lumiar,61-80,['apartamento'],['T2'],1988,portugal,20001-35000,0,0,['empregado-tempo-inteiro'],mestrado,['satisfeito'],NR,NR,50,500.0,2021.0,20001-35000,['sem-ajuda'],['pago-demasiado'],2024-07-17 12:48:50.663,,,,,,,,,,,,,True,a008b93dba7dd8f572f3ef2d34f50475,
406,6699350e8f9164d7b747321b,44f5fa14874b8d2d0b6a5f85dd0c552ea5b7b5a973f5516c50bdbb13c24d6be9,['arrendo'],porto,porto,"união das freguesias de cedofeita, santo ildefonso, sé, miragaia, são nicolau e vitória",41-60,['apartamento'],['T1'],1995,portugal,12001-20000,1,0,['empregado-tempo-inteiro'],mestrado,['insatisfeito'],NR,Seria interessante perceber a quantidade de vezes que as pessoas trocam de casa. ,50,275.0,2022.0,7001-12000,['apoio-familiar-inicio'],"['pago-demasiado', 'dificuldades-financeiras']",2024-07-18 15:30:22.890,,,,,,,,,,,,,True,33b80cc3d8e2fcd03f91c23fc7a62f3b,
407,66b5e42e703a21682eebb233,11243c0f40b3866fb7a64c3dd1f4023912ad79c33813e22413942b21899ced83,['arrendo'],lisboa,loures,loures,['61-80'],['apartamento'],['T2'],1960,brasil,['20001-35000'],0,2,['aposentado'],['mestrado'],['satisfeito'],NR,NR,100,850.0,2021.0,['20001-35000'],['sem-ajuda'],NR,2024-08-09 09:41:02.147,,,,,,,,,,,,,True,70425c469f6ebe8b695dfb0d3d0a6a95,
408,66d4b1ef239647ad0bfaaaf4,d65c0ff22f51f0341525127842a681e82f20f0e36782a20cf601ed34e0c44b9c,['arrendo'],lisboa,lisboa,penha de frança,['61-80'],['apartamento'],['T3'],1997,portugal,['12001-20000'],1,0,['independente'],['licenciatura'],['satisfeito'],NR,"
",55,650.0,2024.0,['12001-20000'],['sem-ajuda'],['pago-demasiado'],2024-09-01 18:26:55.421,,,,,,,,,,,,,True,8d76752a6f3edd411b495f07fb6c05c5,
409,66d56fbfdb58c6217a04a1d7,839adbb567f295aa5d01e03c845e54f47620ea9454a78bbb050cbc12fa01f964,['comprei'],lisboa,cascais,união das freguesias de carcavelos e parede,['101-200'],['apartamento'],['T2'],1991,suica,['50001-80000'],2,1,['independente'],['licenciatura'],['satisfeito'],"As condições do crédito à habitação são piores do que noutros países europeus, como a Suíça ou a Alemanha. Especialmente as comissões pagas em caso de anulação antecipada do empréstimo, um contrato de taxa variável deveria ser proibido por lei, uma vez que deveria ser incentivado a não ter profundidade e, por conseguinte, ser menos vulnerável a crises económicas. Para além disso, os impostos sobre a compra de um imóvel para habitação (e não para investimento) são demasiado elevados.","Deve realmente perguntar por algumas propriedades essenciais do apartamento/casa, como se tem uma área exterior. Isso influencia muito o preço de venda.",,,,,,['financeiramente-dependente'],2024-09-02 07:56:47.941,453000.0,2023.0,['bom'],"['emprestimo', 'apoio-familiar']",['50001-80000'],,,,,,,,True,da1e0d9bc533d0ffb31d6bb9ca4db8e9,
410,66d5a900f73ad81c96a62fe2,a63f7aea47b2894d02531cd02788f971d1945400f270e8225f8725c5d6a78d45,['arrendo'],lisboa,oeiras,porto salvo,['81-100'],['apartamento'],['T2'],1995,alemanha,['>80001'],0,1,['desempregada'],['NA'],['satisfeito'],NR,NR,100,960.0,2022.0,['>80001'],['sem-ajuda'],['outro'],2024-09-02 12:01:04.684,,,,,,,,,,,,,True,5cb5a0215af24d8f3fa42f45adf450ef,
411,66e18d037d2367c9776a4387,d8f1495bf751be9e542c43d7c545d1a0bb3a25dbd4ecac4b4eb79ed149a7cb03,['comprei'],porto,porto,ramalde,['61-80'],['moradia'],['T2'],1970,portugal,['35001-50000'],0,1,['empregado-tempo-inteiro'],['doutoramento'],['satisfeito'],NR,NR,,,,,,NR,2024-09-11 12:28:51.831,143000.0,2022.0,['execelente'],['emprestimo'],['50001-80000'],,,,,,,,True,1acac59957aa7c3d124b78107c7a8d57,
412,66f1198ab567cab88f0858cc,018177907c92cbdb5e85cfa4c8924bc65971d7467a6dec7b7fcbfbd2489ef6b5,['comprei'],porto,porto,paranhos,['61-80'],['apartamento'],['T2'],1989,portugal,['12001-20000'],0,1,['empregado-tempo-inteiro'],['mestrado'],['satisfeito'],NR,NR,,,,,,['habitacao-mau-estado'],2024-09-23 07:32:26.943,105000.0,2019.0,['mau'],"['emprestimo', 'apoio-familiar', 'conjunto', 'arrendar-parte-habitacao']",['12001-20000'],,['20001-35000'],,,,,,True,9ca3e14ebc8f45e58b67dabad3b2c309,
413,670902713bbfc95078656f79,b1efba4c70e46df99c79947337971de92d528d6d451d5f3a8ef4f5cc2b798894,['outrem'],porto,matosinhos,"união das freguesias de custóias, leça do balio e guifões",['61-80'],['apartamento'],['T3'],1996,portugal,['20001-35000'],1,0,['empregado-tempo-inteiro'],['mestrado'],['satisfeito'],"Comprei uma casa em São Miguel, nos Açores porque seria impossível comprar na minha região.",NR,,,,,,['outro'],2024-10-11 10:48:17.200,,,,,,,,,,,,,True,acbca592148814dce2dd224e18594e9b,
414,6709060fede98d1a3daaa8db,684724880c1ab48e98bc2cedc44ba96d0c36fcdfd806b9924de23fe699f64f1b,['comprei'],ilha de são miguel,ponta delgada,fenais da luz,['101-200'],['moradia'],['T2'],1996,portugal,['20001-35000'],1,0,['empregado-tempo-inteiro'],['mestrado'],['satisfeito'],NR,NR,,,,,,NR,2024-10-11 11:03:43.443,230000.0,2024.0,['bom'],['emprestimo'],['20001-35000'],,,,,,,,True,8524c548d35bdb2d575f16ea0a813bab,
415,670d784f01bb54ac1225b7e6,6a318488bc90be52cf4aa4d60349491d6f9a97eeafbde2529cf182a258312edd,['outrem'],lisboa,lisboa,misericórdia,['61-80'],['apartamento'],['T2'],1988,portugal,['50001-80000'],0,0,['independente'],['mestrado'],['indiferente'],NR,NR,,,,,,"['vivo-zona-insegura', 'falta-espaco']",2024-10-14 20:00:15.093,,,,,,,,,,,,,True,50b334bcdabebaff8f45ddce93b9b6ba,
416,670e1c1124f9e3de64d04602,642ac827fa3d64f1a6556a115fa6c3467b91544ab9e52342e475caa887677489,['arrendo'],porto,porto,"união das freguesias de cedofeita, santo ildefonso, sé, miragaia, são nicolau e vitória",['41-60'],['apartamento'],['T0'],1999,portugal,['20001-35000'],0,0,['empregado-tempo-inteiro'],['mestrado'],['indiferente'],NR,NR,100,480.0,2022.0,['20001-35000'],['sem-ajuda'],['falta-espaco'],2024-10-15 07:38:57.421,,,,,,,,,,,,,True,520022916711405cbcf0da19d9f70da4,
417,670e212aeb15d5576778803b,652b2719a23a68165a7699d9844ce05ad0b7a3bc556f5d3287947805846e4a56,['outrem'],viana do castelo,ponte de lima,calheiros,['101-200'],['moradia'],['T4+'],1987,portugal,['20001-35000'],3,0,['empregado-tempo-inteiro'],['licenciatura'],['insatisfeito'],NR,NR,,,,,,"['falta-espaco', 'vivo-longe']",2024-10-15 08:00:42.256,,,,,,,,,,,,,True,21759c31f9d56992773983e30786a4f5,
418,670e29fabcc825a0160d892f,369da77adfb0f33b63fae455118852dea4c080010ea70af6daec07cff011e1c9,['outrem'],leiria,bombarral,roliça,['101-200'],['moradia'],['T3'],1988,portugal,['20001-35000'],2,0,['contrato-temporario'],['doutoramento'],['muito-insatisfeito'],NR,NR,,,,,,['vivo-longe'],2024-10-15 08:38:18.499,,,,,,,,,,,,,True,f96767643afeec006669e38a982d5789,
419,670f9360894b87c0e77aff8c,28a65352402a3b6ec7bb347a51ea3e7f74da1dc74f73d449fe6c9228967d85c7,['arrendo'],porto,vila nova de gaia,união das freguesias de santa marinha e são pedro da afurada,['81-100'],['apartamento'],['T3'],1994,brasil,['7001-12000'],2,0,['contrato-temporario'],['licenciatura'],['satisfeito'],"Eu moro há 5 anos em Portugal, sendo esse ano a primeira vez que tenho um contrato de arrendamento. Sempre arrendei quartos pois é impossível alugar uma casa toda com os preços atuais, tive que me mudar para longe em Gaia pois foi a única possibilidade de ter uma moradia digna, porém sofro com as questões do transporte público, com exceção do metro os outros transportes mais distantes da baixa do Porto são horríveis. Já sofri assédio de senhorio, que entrava na casa sem avisar, que aumentou a renda em 15% num único ano, aumento que se repetiu no ano seguinte. Fora todo assédio para arrendar por ser brasileira, as condições péssimas, vários cauções, fiador, pra alugar um quarto minúsculo, muitas vezes com regras desumanas, como não poder receber pessoas.",Talvez inserir perguntas mais específicas pra quem aluga somente o quarto,35,205.0,2024.0,['7001-12000'],['sem-ajuda'],['vivo-longe-de-transportes'],2024-10-16 10:20:16.685,,,,,,,,,,,,,True,f691b0f82f293bdeb2bcb417b6374e18,
420,670f9392894b87c0e77aff8e,7b8b1776cff78a5265b8901d7057e403279127d1032092ebc302c2d181b0407a,['arrendo'],porto,porto,paranhos,['61-80'],['apartamento'],['T3'],1963,portugal,['<7001'],2,0,['desempregada'],['basico'],['muito-insatisfeito'],Tenho sido abordado pelo senhorio para deixar a casa embora eu e a esposa estejamos desempregados e ela tenha 75% de incapacidade ,Os alugueres são muito altos e são direcionados para turistas e imigrantes ,50,300.0,2005.0,['<7001'],['apoio-familiar-actualmente'],['dificuldades-financeiras'],2024-10-16 10:21:06.505,,,,,,,,,,,,,True,e472934c5fdc09760bc8cb6dd89606b1,
421,670f95ed894b87c0e77aff90,1c84eafecd94cf4b1004f81c5aedac77892f1e7cd4d93da43d5f03e063a5eb49,['arrendo'],porto,porto,bonfim,['NA'],['apartamento'],['T2'],2002,portugal,['<7001'],0,2,['desempregada'],['licenciatura'],['indiferente'],,NR,40,275.0,2020.0,['<7001'],['apoio-familiar-actualmente'],['habitacao-mau-estado'],2024-10-16 10:31:09.548,,,,,,,,,,,,,True,53d11415f93dbec012bdba476afae104,
422,670f974e894b87c0e77aff92,0e42e5775006cb8a852f1c4c7c5bd69edfa1d45338620c7d35883009c4c534a5,['arrendo'],porto,porto,"união das freguesias de cedofeita, santo ildefonso, sé, miragaia, são nicolau e vitória",['21-40'],['apartamento'],['T1'],1998,portugal,['7001-12000'],1,0,['independente'],['mestrado'],['indiferente'],NR,NR,50,325.0,2022.0,['7001-12000'],['apoio-familiar-inicio'],"['falta-espaco', 'pago-demasiado']",2024-10-16 10:37:02.848,,,,,,,,,,,,,True,1716b584d1a5fe18a75b516a048a9bfc,
423,670f99cfaec00797df502d66,595d2da07c8eacbbf6c2a68dfed9285108d2638b0751960bdf0613d240e128b2,['arrendo'],porto,porto,"união das freguesias de cedofeita, santo ildefonso, sé, miragaia, são nicolau e vitória",['21-40'],['apartamento'],['T0'],1992,brasil,['12001-20000'],2,0,['empregado-tempo-inteiro'],['ensino-profissional'],['insatisfeito'],NR,NR,55,250.0,2019.0,['7001-12000'],['apoio-familiar-inicio'],"['falta-espaco', 'pago-demasiado', 'dificuldades-financeiras']",2024-10-16 10:47:43.694,,,,,,,,,,,,,True,dd415a36d7ba8e4b9d6d9be142298ba1,
424,670f9e9f2e6e7e88633d5573,1185166867be8b0ebd3e8e973735391e6b060f460a2c97b5dd5f662d19e10861,['outrem'],porto,porto,campanhã,['NA'],['apartamento'],['T3'],1993,portugal,['7001-12000'],3,0,['desempregada'],['NA'],['muito-insatisfeito'],NR,NR,,,,,,['habitacao-mau-estado'],2024-10-16 11:08:15.885,,,,,,,,,,,,,True,92a22be27c3d96f0e2dc327d2c951448,
425,670f9ff52e6e7e88633d5575,c681acf5598d7378bf9237613b6d2fff0bf757d81e057152cf6579945ed4d756,['arrendo'],porto,porto,bonfim,['21-40'],['apartamento'],['T3'],2002,portugal,['<7001'],3,2,['contrato-temporario'],['licenciatura'],['satisfeito'],NR,NR,25,110.0,2023.0,['<7001'],['apoio-familiar-actualmente'],['habitacao-mau-estado'],2024-10-16 11:13:57.926,,,,,,,,,,,,,True,56368a9083ad431b38d0d57d8e181065,
426,670fa22867d1f69f218041c9,e5a1a0279815a88dd825541a1eab1e2231745514464f6b284f068868369eb947,['outrem'],lisboa,sintra,união das freguesias de agualva e mira-sintra,['61-80'],['apartamento'],['T1'],1994,portugal,['12001-20000'],1,0,['empregado-tempo-inteiro'],['secundario'],['insatisfeito'],"Bom dia ,tenho a sorte de ter um renda razoável 500€ mas vivo numa zona muito ruidosa num prédio com problemas de canalização , janelas de madeira de vidros finos infiltrações e humidade .Tenho arranjado o que posso mas o senhorio não tem interesse em investir . O meu sonho era construir mas o falta terrenos urbanos e os poucos que há pedem muito dinheiro . Também gostava que houvesse lei para habitações pequenas  em terrenos rústicos , posso usufruir o estatuto de nómada digital e trabalhar uma terra e cuidar dela , são terras que ficam ao abandono porque muitas vezes o proprietário não pode fazer la uma habitação . E muitos gostariam de poder fazer pelo menos uma casa de madeira ou bioconstrucao . Já andei a estudar de tudo nos últimos 5 anos não vejo muitas opções mesmo tendo um ordenado acima da média e ajuda dos meus pais é difícil sair da renda . E por essa razão que as rendas estão tao caras ninguém tem coragem de construir .","É preciso andar para a frente com os processos de casas e terrenos de herdeiros em tribunal para esses imóveis entrarem no mercado . Encontrar alguma lei que permita algum tipo de habitação em terrenos rústicos e florestais que o dono precise para cuidar do terreno e viver . 
Acelerar processos de licenças de construção e baixar o seu custo .",,,,,,"['habitacao-mau-estado', 'pago-demasiado', 'falta-espaco']",2024-10-16 11:23:20.011,,,,,,,,,,,,,True,1cece45182e89519bd97f0be06fc84d6,
427,670fa3d139554bd6f46f9cb9,daeb9abf87ec7108241ab89aa743baab8e5d15ec1b674742509fcada51b3fcad,['arrendo'],porto,porto,ramalde,['81-100'],['apartamento'],['T3'],1955,portugal,['<7001'],2,1,['aposentado'],['secundario'],['insatisfeito'],NR,Eu moro com  minha irmã e um sobrinho desempregado e dividimos todas as despesas.,100,417.0,2007.0,['<7001'],['sem-ajuda'],"['habitacao-mau-estado', 'financeiramente-dependente', 'outro']",2024-10-16 11:30:25.747,,,,,,,,,,,,,True,62cc3b9610a5534ca4bf301714a62d52,
428,670fa86a304ec46efc69a44b,4f84c4b4ec689eaa3a592fc9266776ffeec01f3b618b8ea408e1f78268d0372a,['arrendo'],porto,matosinhos,união das freguesias de são mamede de infesta e senhora da hora,['41-60'],['apartamento'],['T1'],1983,portugal,['7001-12000'],0,1,['independente'],['ensino-profissional'],['muito-satisfeito'],"Só queria viver num mundo onde todos os senhorios fossem como os meus ,livres de ganância ",NR,100,328.0,2020.0,['7001-12000'],['apoio-social'],,2024-10-16 11:50:02.915,,,,,,,,,,,,,True,44fafb9af5589ab97ad14b0ba43bfc00,
429,670fadef95684a6f66bd9f49,23b30d810c2fc89ef0eed153a621313d30aac556b76b63da04adc823099f3efd,['outrem'],porto,porto,"união das freguesias de cedofeita, santo ildefonso, sé, miragaia, são nicolau e vitória",['81-100'],['apartamento'],['T2'],1986,portugal,['12001-20000'],1,2,['empregado-tempo-inteiro'],['licenciatura'],['insatisfeito'],NR,NR,,,,,,"['falta-espaco', 'pago-demasiado', 'dificuldades-financeiras']",2024-10-16 12:13:35.992,,,,,,,,,,,,,True,b5da1f07234d0be76d1438651ad4c23f,
430,670fcc227e87bd9537508bba,d7012f7c0fb16f26476d0293eb470dd1277143c53deb241387774e9df27ec857,['comprei'],porto,vila nova de gaia,união das freguesias de santa marinha e são pedro da afurada,['101-200'],['apartamento'],['T3'],1979,portugal,['12001-20000'],0,4,['independente'],['licenciatura'],['satisfeito'],NR,NR,,,,,,['falta-espaco'],2024-10-16 14:22:26.420,115000.0,2010.0,['bom'],"['trabalho-estrangeiro', 'apoio-familiar']",['20001-35000'],,,,,,,,True,c5d91a8ff29792a065e87c80fb20cddd,
431,670fd3df6cca0c1cdac5ae14,0638814d0794240e5a78cdd5cc78c90211b6aca14838f373d06d6c58f8a02696,['arrendo'],porto,porto,paranhos,['101-200'],['apartamento'],['T3'],2001,portugal,['7001-12000'],1,0,"['estudante-tempo-parcial', 'empregado-tempo-inteiro']",['estudo-superior'],['satisfeito'],"A minha renda anterior era mais baixa do que a atual mas finalmente tenho um espaço só com o meu namorado. A zona onde moro não é excelente, demoro algum tempo a deslocar-me para a baixa. A casa em si é boa e está em bom estado. O meu maior problema neste momento é não ter contrato de arrendamento.",Na questão onde perguntam o que incomoda acerca da situação habitacional presente poderiam incluir o facto de o senhorio não fazer contrato ,50,300.0,2024.0,['7001-12000'],['sem-ajuda'],"['vivo-zona-insegura', 'outro']",2024-10-16 14:55:27.380,,,,,,,,,,,,,True,0fa47c32014efbfc47acf5d4669ca939,
432,670fd864224be31203b31ef4,34b6b8d528e90ce9c5078593dcf228d83d7cb6a4146374d5eb81b1e8e5f4a027,['comprei'],lisboa,oeiras,"união das freguesias de algés, linda-a-velha e cruz quebrada-dafundo",['101-200'],['apartamento'],['T3'],1993,portugal,['35001-50000'],1,1,['independente'],['licenciatura'],['muito-satisfeito'],NR,NR,,,,,,,2024-10-16 15:14:44.171,325000.0,2023.0,['execelente'],['emprestimo'],['35001-50000'],,,,,,,,True,61fe6ac68e476fa4ade5eae349ac8b47,
433,670fe1550fe20eb775a440cc,55778ade6e17648cdd4d4963c94e252164deb6df04deae830e3c76f5318413df,['outrem'],porto,porto,campanhã,['<20'],['moradia'],['T2'],1990,portugal,['7001-12000'],2,0,['empregado-tempo-inteiro'],['licenciatura'],['insatisfeito'],"Vivo numa ilha que foi comprada por uma imobiliária, está em tribunal com a câmara municipal do porto pois também querem o espaço, já se passaram anos, medo constante de não saber o que poderá acontecer, a casa que sempre vivi e que foi reabilitada pela minha família ",NR,,,,,,['outro'],2024-10-16 15:52:53.871,,,,,,,,,,,,,True,be9170a88ed480dfa9f82fa9dce41622,
434,670fe8ab261c8f1ee82fc197,44e71e9e145eaae817f8cb1f89b10be672a25086f1f024dd2c14f2b0b72c3494,['arrendo'],lisboa,lourinhã,união das freguesias de lourinhã e atalaia,['41-60'],['apartamento'],['T2'],1993,alemanha,['12001-20000'],0,0,['empregado-tempo-inteiro'],['secundario'],['indiferente'],Estou sem abrigo e em condições de vida precárias há mais de cinco anos. O meu relacionamento anterior foi abusivo e fez com que tivesse de me mudar várias vezes num curto espaço de tempo. Não tive condições para comprar um apartamento semelhante na cidade e agora estou muito isolado. Não há oportunidades para eu conhecer pessoas da minha idade. Não posso participar nos cursos de línguas porque não tenho transporte para lá chegar. O pessoal da aldeia está a gozar comigo porque sou gay.,"Não me sinto seguro com a minha situação atual. Ainda estou a usar a roupa que tinha na rua, porque a renda, as contas, a alimentação custam tanto que não consigo investir no meu próprio bem-estar.",100,500.0,2023.0,['12001-20000'],['sem-ajuda'],"['vivo-longe-de-transportes', 'vivo-zona-insegura', 'dificuldades-financeiras', 'pago-demasiado', 'outro']",2024-10-16 16:24:11.676,,,,,,,,,,,,,True,0f518d0b678b8efc0f471e1c93d05931,
435,670feb7e6381823d32d58a12,40897f3098d5f7aaed5f6ad0fc5a149f6bf4fb040809899b675918c236b30a2e,['outrem'],porto,felgueiras,"união das freguesias de margaride (santa eulália), várzea, lagares, varziela e moure",['201-400'],['moradia'],['T3'],1995,portugal,['12001-20000'],3,0,['empregado-tempo-inteiro'],['mestrado'],['satisfeito'],"O porta 65 não funciona, vivo com os meus pais, longe do trabalho. Aqui consigo poupar para eventualmente no futuro comprar casa. Gostava de ter o meu espaço, ter a minha autonomia. Mas conheço a realidade e já estou conformado com ela.",,,,,,,"['vivo-longe', 'vivo-longe-de-transportes', 'outro']",2024-10-16 16:36:14.802,,,,,,,,,,,,,True,92644645aa4c46e1dfdaf8544d65cfd1,
436,670ff4010f9cdaefa20cebfc,3e47cece60ff33272f468e95365f00d4555ce47ea7b1f4a382e030ea40097711,['comprei'],porto,gondomar,"união das freguesias de gondomar (são cosme), valbom e jovim",['201-400'],['moradia'],['T4+'],1980,portugal,['7001-12000'],2,2,"['empregado-tempo-parcial', 'independente']",['mestrado'],['satisfeito'],NR,NR,,,,,,"['vivo-longe', 'pago-demasiado', 'dificuldades-financeiras']",2024-10-16 17:12:33.337,280000.0,2023.0,['execelente'],"['emprestimo', 'apoio-familiar', 'conjunto']",['12001-20000'],,['20001-35000'],,,,,,True,417a43416e1852f8a838bfb301a6ee10,
